brewery_id,brewery_name,review_time,review_overall,review_aroma,review_appearance,review_profilename,beer_style,review_palate,review_taste,beer_name,beer_abv,beer_beerid
1075,Caldera Brewing Company,1269722488,4.5,4,4.5,bump8628,American Pale Ale (APA),4,4,Caldera Pale Ale,5.5,25414
1075,Caldera Brewing Company,1268076225,4,3.5,4,WesWes,American Pale Ale (APA),4,4,Caldera Pale Ale,5.5,25414
1075,Caldera Brewing Company,1267839055,3,3,2.5,beertunes,American Pale Ale (APA),2.5,3,Caldera Pale Ale,5.5,25414
1075,Caldera Brewing Company,1266473259,4,4,4,ClockworkOrange,American Pale Ale (APA),4,3.5,Caldera Pale Ale,5.5,25414
1075,Caldera Brewing Company,1266280281,4,3.5,5,organicbrewer,American Pale Ale (APA),4.5,4,Caldera Pale Ale,5.5,25414
1075,Caldera Brewing Company,1265831510,5,4,4,onix1agr,American Pale Ale (APA),4.5,4,Caldera Pale Ale,5.5,25414
1075,Caldera Brewing Company,1265696374,4,3.5,4,dedrinker,American Pale Ale (APA),4,4,Caldera Pale Ale,5.5,25414
1075,Caldera Brewing Company,1264269458,4.5,4.5,4,woodychandler,American Pale Ale (APA),4,4.5,Caldera Pale Ale,5.5,25414
1075,Caldera Brewing Company,1264041225,3.5,3.5,3,therica,American Pale Ale (APA),3.5,3.5,Caldera Pale Ale,5.5,25414
1075,Caldera Brewing Company,1262623366,4.5,3.5,3.5,rfgetz,American Pale Ale (APA),4,4,Caldera Pale Ale,5.5,25414
1075,Caldera Brewing Company,1262485655,4,3.5,4,JohnGalt1,American Pale Ale (APA),3.5,3,Caldera Pale Ale,5.5,25414
1075,Caldera Brewing Company,1261976212,5,4,4,womencantsail,American Pale Ale (APA),4,4.5,Caldera Pale Ale,5.5,25414
1075,Caldera Brewing Company,1260202692,4.5,4.5,4,ckeegan04,American Pale Ale (APA),4,4.5,Caldera Pale Ale,5.5,25414
1075,Caldera Brewing Company,1258953381,4.5,3.5,4,WeisGuy,American Pale Ale (APA),4,3.5,Caldera Pale Ale,5.5,25414
1075,Caldera Brewing Company,1256089931,4.5,3,4,Rmassimiano,American Pale Ale (APA),4,5,Caldera Pale Ale,5.5,25414
1075,Caldera Brewing Company,1255564836,4.5,4,4,droomyster,American Pale Ale (APA),4,4.5,Caldera Pale Ale,5.5,25414
1075,Caldera Brewing Company,1254457053,4,3.5,3.5,flagmantho,American Pale Ale (APA),4,4,Caldera Pale Ale,5.5,25414
1075,Caldera Brewing Company,1254185699,4,3,4,snaotheus,American Pale Ale (APA),3.5,4,Caldera Pale Ale,5.5,25414
1075,Caldera Brewing Company,1254099708,4.5,4,4,RoyalT,American Pale Ale (APA),4,4,Caldera Pale Ale,5.5,25414
1075,Caldera Brewing Company,1253889382,3.5,4,4,Slatetank,American Pale Ale (APA),3.5,4,Caldera Pale Ale,5.5,25414
1075,Caldera Brewing Company,1252549074,4,4,4,philbe311,American Pale Ale (APA),4,3.5,Caldera Pale Ale,5.5,25414
1075,Caldera Brewing Company,1252535262,4,3.5,3.5,Deuane,American Pale Ale (APA),4,4,Caldera Pale Ale,5.5,25414
1075,Caldera Brewing Company,1251925734,3.5,3,4,Halcyondays,American Pale Ale (APA),3.5,3,Caldera Pale Ale,5.5,25414
1075,Caldera Brewing Company,1304977550,4,4,4,CaptainIPA,American Porter,4.5,4,Pilot Rock Porter,5.8,10788
1075,Caldera Brewing Company,1299734664,4.5,3.5,3,anchordrinker,American Porter,5,4.5,Pilot Rock Porter,5.8,10788
1075,Caldera Brewing Company,1270238942,4.5,4,4,spointon,American Porter,4,4.5,Pilot Rock Porter,5.8,10788
1075,Caldera Brewing Company,1265775166,3.5,3.5,4,slaintemhor,American Porter,3.5,3.5,Pilot Rock Porter,5.8,10788
1075,Caldera Brewing Company,1254977926,5,4,4.5,Reidrover,American Porter,4,4,Pilot Rock Porter,5.8,10788
1075,Caldera Brewing Company,1153680639,4.5,3.5,4.5,Gavage,American Porter,4.5,4,Pilot Rock Porter,5.8,10788
1075,Caldera Brewing Company,1113805689,3.5,3.5,3.5,Thrasher,American Porter,3.5,3,Pilot Rock Porter,5.8,10788
1075,Caldera Brewing Company,1100743845,2.5,2.5,3,RedDiamond,American Porter,2.5,3,Pilot Rock Porter,5.8,10788
1075,Caldera Brewing Company,1326071409,3.5,3.5,4,BilbosNuts,Belgian Strong Dark Ale,2,3.5,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1321407186,3,4,2,n2185,Belgian Strong Dark Ale,3,2.5,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1311736668,4,4,4,Knapp85,Belgian Strong Dark Ale,3.5,4,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1321070530,3.5,3.5,3.5,russpowell,Belgian Strong Dark Ale,3,3.5,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1320555535,4,3.5,4,mjyoung,Belgian Strong Dark Ale,3.5,4,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1319921102,3.5,3.5,4,phichifiji00,Belgian Strong Dark Ale,3.5,3.5,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1319858005,3.5,3.5,4,mgbickel,Belgian Strong Dark Ale,4,3.5,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1317515953,4,3,4,vande,Belgian Strong Dark Ale,3.5,4,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1317093500,3,3.5,4,oline73,Belgian Strong Dark Ale,3.5,3.5,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1315280892,4.5,4,4,pitasoup,Belgian Strong Dark Ale,3.5,3.5,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1314576950,4,3.5,3.5,match1112,Belgian Strong Dark Ale,4,4,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1313275008,3.5,3,3.5,Siggy125,Belgian Strong Dark Ale,3.5,3,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1311901246,3.5,4,4,beer2day,Belgian Strong Dark Ale,3.5,3.5,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1309577754,4,3.5,4,sgsmfdoom,Belgian Strong Dark Ale,4,4,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1309227572,4,3,4,Nashvillain,Belgian Strong Dark Ale,4,3.5,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1304116900,4,4,4,CHILLINDYLAN,Belgian Strong Dark Ale,4,4,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1300995057,4,4,4,emmasdad,Belgian Strong Dark Ale,4,3.5,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1300226447,3.5,4,3.5,Bendurgin,Belgian Strong Dark Ale,3.5,3.5,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1296739609,3.5,3,4,BuckeyeNation,Belgian Strong Dark Ale,3.5,3.5,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1294716213,3.5,3.5,3.5,BeerAdvocate,Belgian Strong Dark Ale,3.5,3.5,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1292542146,4,4,4,GarthDanielson,Belgian Strong Dark Ale,4,4,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1272945129,4,4,4,Akfan,American IPA,4,4.5,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1290310276,4,4,3.5,chumba526,Belgian Strong Dark Ale,3.5,4,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1289007164,3,2.5,4,Xul,Belgian Strong Dark Ale,3.5,3,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1287556131,3.5,2.5,3.5,Docer,Belgian Strong Dark Ale,3.5,3.5,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1283849227,2,2.5,4,rand,Belgian Strong Dark Ale,2.5,2,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1283632391,2.5,2,2.5,Arbitrator,Belgian Strong Dark Ale,1,2.5,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1283402291,3,3.5,3.5,ccrida,Belgian Strong Dark Ale,3,3,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1281917733,4,4,4,brewandbbq,Belgian Strong Dark Ale,4,4,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1324238653,4,4,4,coldriver,American IPA,4,4.5,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1281017724,3,4,3.5,GradyS1,Belgian Strong Dark Ale,2.5,3,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1278714049,3,3.5,4,meatyard,Belgian Strong Dark Ale,3.5,3.5,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1277183331,4,4,4,Mora2000,Belgian Strong Dark Ale,4,3.5,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1277179584,5,4,4,GRG1313,Belgian Strong Dark Ale,3.5,4,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1276135287,4,3.5,4.5,zoso1967,Belgian Strong Dark Ale,4,3,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1275892159,3.5,3.5,4.5,DeanMoriarty,Belgian Strong Dark Ale,3.5,4,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1275778651,3.5,3,4,Halcyondays,Belgian Strong Dark Ale,3.5,3.5,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1103668195,3,3,3,RedDiamond,American Stout,4,3,Cauldron Espresso Stout,,21241
1075,Caldera Brewing Company,1314593255,4.5,4,4,Derek,Russian Imperial Stout,4,4.5,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1325371643,4,4,3.5,suncrust,Russian Imperial Stout,4,4,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1324873502,4,4,4,dc55110,Russian Imperial Stout,3.5,4,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1321759929,4,3.5,3,snaotheus,Russian Imperial Stout,4,4.5,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1320011799,4,4,4,oberon,Russian Imperial Stout,4.5,4,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1319912250,4,4,2.5,russpowell,Russian Imperial Stout,4.5,4,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1319087212,4,4,4.5,julian,Russian Imperial Stout,4,4,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1318908990,4.5,4,4,Halcyondays,Russian Imperial Stout,5,4.5,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1318153805,4.5,4,4.5,UCLABrewN84,Russian Imperial Stout,4,4.5,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1316051590,3.5,3,3.5,Beerandraiderfan,Russian Imperial Stout,4,4,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1315044032,4,4,4.5,tdm168,Russian Imperial Stout,4,4.5,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1313553891,4.5,4,4,jeff1973,Russian Imperial Stout,4.5,4.5,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1312575615,5,4.5,4.5,Tilley4,Russian Imperial Stout,4.5,5,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1310693953,5,5,5,Cyberkedi,Russian Imperial Stout,5,4.5,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1305846083,4,4,4,onix1agr,Russian Imperial Stout,4.5,4.5,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1305776840,4.5,4,4.5,oglmcdgl,Russian Imperial Stout,4.5,4.5,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1304910259,4,3,3.5,youradhere,Russian Imperial Stout,3,4,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1301436909,4,4,4,Knapp85,Russian Imperial Stout,3.5,4,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1301108461,4.5,4.5,4.5,kitty66,Russian Imperial Stout,4,5,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1106529693,4.5,4.5,4.5,Valevapor,American Amber / Red Ale,4,4.5,Dry Hop Red,5.7,10786
1075,Caldera Brewing Company,1301032260,4.5,4,4,lowendfrequency,Russian Imperial Stout,4.5,4.5,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1299090515,3,4,3.5,harrymel,Russian Imperial Stout,4,4,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1297663058,3.5,4,4,Vdubb86,Russian Imperial Stout,4,3.5,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1297637051,3.5,3.5,4,TMoney2591,Russian Imperial Stout,4,4,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1296103099,4,3.5,4.5,vkv822,Russian Imperial Stout,4,3.5,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1295916750,4,4,4,barleywinefiend,Russian Imperial Stout,4,4.5,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1267669241,4.5,4,4,ccrida,Russian Imperial Stout,4.5,4.5,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1233976509,4.5,4,4,msubulldog25,Russian Imperial Stout,4.5,4.5,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1104119630,3,4,3.5,GreenWBush,American Amber / Red Ale,3,4,Dry Hop Red,5.7,10786
1075,Caldera Brewing Company,1232517923,5,4.5,4.5,bitterthebetter,Russian Imperial Stout,5,5,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1202674258,4,4,4.5,RedDiamond,Russian Imperial Stout,4,4,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1316030136,3.5,3.5,3.5,Beerandraiderfan,American Amber / Red Ale,3.5,3.5,Dry Hop Red,5.7,10786
1075,Caldera Brewing Company,1190326149,4,4,4,mcallister,American Amber / Red Ale,4,4,Dry Hop Red,5.7,10786
1075,Caldera Brewing Company,1174767562,4.5,4.5,4,ccrida,American Amber / Red Ale,4,4.5,Dry Hop Red,5.7,10786
1075,Caldera Brewing Company,1171415576,4,4,4,flexabull,American Amber / Red Ale,4,4,Dry Hop Red,5.7,10786
1075,Caldera Brewing Company,1119304996,4,4,3,Crotor,American Amber / Red Ale,3.5,4,Dry Hop Red,5.7,10786
1075,Caldera Brewing Company,1111803322,4,4,4,unklesyd,American Amber / Red Ale,4.5,4.5,Dry Hop Red,5.7,10786
1075,Caldera Brewing Company,1103510937,4.5,4.5,3.5,RedDiamond,American Amber / Red Ale,4,4,Dry Hop Red,5.7,10786
1075,Caldera Brewing Company,1060927934,4,4.5,4.5,freed,American Amber / Red Ale,4,4,Dry Hop Red,5.7,10786
1075,Caldera Brewing Company,1296524914,4,4,4,inthebeeraisle,American Strong Ale,4,4,Southside Strong,7,10794
1075,Caldera Brewing Company,1259026211,4.5,4,4,ElGordo,Märzen / Oktoberfest,4,4,Caldera Märzen,6.3,54330
1075,Caldera Brewing Company,1313637622,3,3,4,isualum12,American Adjunct Lager,2,3,Lawnmower Lager,3.9,20817
1075,Caldera Brewing Company,1294716177,4,4,4,BeerAdvocate,American Adjunct Lager,4,4,Lawnmower Lager,3.9,20817
1075,Caldera Brewing Company,1284525849,4.5,3,3.5,JohnGalt1,American Adjunct Lager,3.5,3.5,Lawnmower Lager,3.9,20817
1075,Caldera Brewing Company,1281229651,4,3.5,3.5,merlin48,American Adjunct Lager,3.5,3.5,Lawnmower Lager,3.9,20817
1075,Caldera Brewing Company,1279762002,3,3.5,3.5,philbe311,American Adjunct Lager,3,3,Lawnmower Lager,3.9,20817
1075,Caldera Brewing Company,1279679219,3.5,3,3,SpdKilz,American Adjunct Lager,2.5,3,Lawnmower Lager,3.9,20817
1075,Caldera Brewing Company,1278993362,3,3,3,DeanMoriarty,American Adjunct Lager,3,3,Lawnmower Lager,3.9,20817
1075,Caldera Brewing Company,1277081906,4.5,3.5,3.5,zoso1967,American Adjunct Lager,3,3.5,Lawnmower Lager,3.9,20817
1075,Caldera Brewing Company,1275777906,3.5,2.5,3,Halcyondays,American Adjunct Lager,4,3,Lawnmower Lager,3.9,20817
1075,Caldera Brewing Company,1275771652,5,4,4,Wetpaperbag,American Adjunct Lager,4,4.5,Lawnmower Lager,3.9,20817
1075,Caldera Brewing Company,1274579229,2,2.5,2,IronLover,American Adjunct Lager,2.5,2.5,Lawnmower Lager,3.9,20817
1075,Caldera Brewing Company,1270908226,4,3,2,Reidrover,American Adjunct Lager,2.5,3,Lawnmower Lager,3.9,20817
1075,Caldera Brewing Company,1270706342,4.5,3.5,4,Spikester,American Adjunct Lager,3,4,Lawnmower Lager,3.9,20817
1075,Caldera Brewing Company,1267230079,1,1.5,1,kevinmkirk,American Adjunct Lager,1,1,Lawnmower Lager,3.9,20817
1075,Caldera Brewing Company,1324042981,3,3.5,3,notchucknorris,American Blonde Ale,2,3,Caldera Rose Petal (Kettle Series),6.7,61427
1075,Caldera Brewing Company,1296875377,4,4,4,Mora2000,American IPA,4,4,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1322529598,4,4,4,brianairb85,American Blonde Ale,3.5,4.5,Caldera Rose Petal (Kettle Series),6.7,61427
1075,Caldera Brewing Company,1313491119,1.5,2,3,jmarsh123,American Blonde Ale,2,1.5,Caldera Rose Petal (Kettle Series),6.7,61427
1075,Caldera Brewing Company,1312168951,3,3.5,3.5,BDTyre,American Blonde Ale,3,3.5,Caldera Rose Petal (Kettle Series),6.7,61427
1075,Caldera Brewing Company,1310388796,1.5,1.5,3,TheGordianKnot,American Blonde Ale,2,1.5,Caldera Rose Petal (Kettle Series),6.7,61427
1075,Caldera Brewing Company,1284083587,4,3,4.5,hippityhops85,American Blonde Ale,3,3.5,Caldera Rose Petal (Kettle Series),6.7,61427
1075,Caldera Brewing Company,1282984478,3.5,3.5,3.5,JohnGalt1,American Blonde Ale,3.5,3.5,Caldera Rose Petal (Kettle Series),6.7,61427
Ale),9,20746
394,Stoudts Brewing Co.,1146179787,4.5,4.5,4,Mitchster,Tripel,4,4.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1144460660,4,4,4,edchicma,Tripel,4,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1143694470,3.5,4,3,Zorro,Tripel,3,3.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1143501640,3.5,4,4,CJfromPhilly,Tripel,3,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1143401564,3,4,3.5,crwills,Tripel,3.5,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1143259204,3.5,4.5,4,ypsifly,Tripel,4,3.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1140838860,3.5,4,4,Drew966,Tripel,3,3,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1139535484,4,3,3,brewbubba,Tripel,4,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1138597402,4,3.5,4,blitheringidiot,Tripel,4.5,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1138241961,4,4,4,Hautacam,Tripel,4.5,5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1137169014,3.5,4,4,ViveLaChouffe,Tripel,3.5,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1136924016,3.5,4,3.5,bigdeuce,Tripel,4,3.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1136597337,4,4,4,tgbljb,Tripel,4,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1136497594,3,3,3.5,aquatonex,Tripel,3.5,3,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1136189453,4,3,3.5,IceAce,Tripel,4,3.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1136158117,4,4,3.5,jdhilt,Tripel,4,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1135393336,3.5,3,4,JoshD,Tripel,3.5,3.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
2312,Tenaya Creek Brewery,1319467856,4,3.5,4,hosehead83,American IPA,4,4,Tenaya Creek Hop Ride IPA,7.2,63770
394,Stoudts Brewing Co.,1134960388,4,3.5,3,budsboy,Tripel,4,4.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1134578048,3,3.5,4,BuckeyeNation,Tripel,3.5,3,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1133963015,1.5,3,2.5,WVbeergeek,Tripel,2,2,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1133047737,2.5,2.5,3.5,mrasskicktastic,Tripel,3,2,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1132903645,4.5,3.5,5,Phatz,Tripel,3.5,2.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1132584716,4,4.5,4,jaluria,Tripel,4,4.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1132098343,3,3,3,NJpadreFan,Tripel,3.5,3,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1131677251,3.5,3.5,4,orbitalr0x,Tripel,4,3.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1130726303,3,4,3.5,dgallina,Tripel,3.5,3,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1238367958,4,4,4,indiapaleale,Tripel,4,4.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1129600486,2.5,4,3.5,Px2GrafX,Tripel,4,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1128566238,4,4.5,4.5,Stingray5,Tripel,4,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1127870763,3.5,3.5,3.5,beermanbrian,Tripel,3.5,3.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1126839693,3.5,3.5,4.5,UncleFlip,Tripel,3.5,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1126116398,4,4,3.5,jakester,Tripel,4,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1125982838,4,3.5,4,dirtylou,Tripel,4,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1124782840,2,3.5,4,ommegangpbr,Tripel,2,3,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1299713764,4,4,4.5,spartanfan,Tripel,4.5,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1123698458,3.5,3,3,bditty187,Tripel,3.5,3,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1123189543,3.5,4,4,Hibernator,Tripel,4,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1121916604,4.5,4.5,4,Fish113d,Tripel,3,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1121393894,3.5,3,3.5,assurbanipaul,Tripel,4,3.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1121345356,4,4.5,3.5,kegerator,Tripel,4,3.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1120201643,4,4,4,blackie,Tripel,4,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1119934982,3.5,4,4,BeerPanther,Tripel,3.5,3,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1119925633,3.5,3.5,3,RoyalT,Tripel,3.5,3.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1119314783,4,4,3.5,goodbyeohio,Tripel,4,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1118369485,4,4,4,northyorksammy,Tripel,3.5,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1118284133,3.5,3,3,Suds,Tripel,4,3.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1116592995,4,4.5,4,weeare138,Tripel,4.5,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1114648398,4,3.5,4,Zraly,Tripel,4,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1114341925,4,4,4,feloniousmonk,Tripel,3.5,3.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1112446247,4,4,4,Truh,Tripel,4,3.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1109048825,4,5,4,cooter,Tripel,4.5,4.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1297707791,4,3.5,3.5,CuriousMonk,Tripel,3.5,3,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1107376846,3.5,3.5,4,foXXtail,Tripel,4,3.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1106964732,3,3.5,3.5,Billolick,Tripel,3.5,3.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1106780374,4,4,3.5,woodychandler,Tripel,3,3.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1106707960,1,1.5,3.5,krberg,Tripel,3,1.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1105767165,3,4,4.5,JISurfer,Tripel,3,3.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1105377295,3,3,4,Todd,Tripel,3,3.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1105374945,4,4.5,4,soulfly967,Tripel,4,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1103585819,4,4,4,GreatPondBrewer,Tripel,4,4.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1297544552,3,3.5,3.5,PBoegel,Tripel,3,3.5,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1295920590,3.5,4,3,onix1agr,Tripel,3.5,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
394,Stoudts Brewing Co.,1102361973,4,4,4,99bottles,Tripel,3.5,4,Stoudt's Triple (Belgian Abbey-Style Ale),9,20746
